neighborhood,year,month,time_category,population,area_sq_km,population_density,income,crime_count,electric_index,date,ntl_mean,n_pixels,n_non_na_pixels,prop_non_na_pixels,is_downtown,expected_crime
Arbutus Ridge,2021,6,night,2974,0.6876,4325.189063408959,0.726528,9,120.1,2021-06-01,NA,NA,NA,NA,0,12.055480046554083
Arbutus Ridge,2021,7,day,3849,0.60309,6382.132020096503,0.672102,6,120.1,2021-07-01,3.07672929763794,37,37,1,0,12.304327623682964
Arbutus Ridge,2021,7,night,2706,0.58052,4661.338110659409,0.864,5,120.1,2021-07-01,3.07672929763794,37,37,1,0,13.608743529860945
Arbutus Ridge,2021,8,day,3051,0.65743,4640.798259890787,0.837632,5,120.1,2021-08-01,2.50848364830017,37,37,1,0,9.109336937184645
Arbutus Ridge,2021,8,night,4862,1.47279,3301.217417282844,0.84864,11,120.1,2021-08-01,2.50848364830017,37,37,1,0,9.81258711375096
Arbutus Ridge,2021,9,day,4471,0.96338,4640.951649401067,0.69045375,9,120.1,2021-09-01,2.76034426689148,37,37,1,0,8.621718684051052
Arbutus Ridge,2021,9,night,5252,1.4435,3638.3789400762034,0.8173988888888889,12,120.1,2021-09-01,2.76034426689148,37,37,1,0,10.235523380436016
Arbutus Ridge,2021,10,day,1853,0.39653,4673.03860994124,0.8256,4,120.1,2021-10-01,3.05275630950928,37,37,1,0,8.734718343846898
Arbutus Ridge,2021,10,night,4410,1.22055,3613.125230428905,0.81888,11,120.1,2021-10-01,3.05275630950928,37,37,1,0,10.226990949903723
Arbutus Ridge,2021,11,day,2934,0.7838,3743.3018627200813,0.8025599999999999,6,120.1,2021-11-01,2.79669070243835,37,37,1,0,6.303843000866068
Arbutus Ridge,2021,11,night,4404,1.18516,3715.9539640217354,0.7587357142857143,10,120.1,2021-11-01,2.79669070243835,37,37,1,0,9.47624289576877
Arbutus Ridge,2021,12,day,4931,1.33094,3704.9002960313765,0.74965375,9,120.1,2021-12-01,3.25558471679688,37,37,1,0,6.06322401325217
Arbutus Ridge,2021,12,night,5037,0.81434,6185.377115209863,0.7183357142857143,12,120.1,2021-12-01,3.25558471679688,37,37,1,0,15.328815369471478
Arbutus Ridge,2022,1,day,2905,0.86197,3370.186897455828,0.862464,11,120.1,2022-01-01,2.42164826393127,37,37,1,0,6.146901256339762
Arbutus Ridge,2022,1,night,4258,0.58252,7309.62027054865,0.6549499999999999,10,120.1,2022-01-01,2.42164826393127,37,37,1,0,20.18888750851969
Arbutus Ridge,2022,2,day,2259,0.42754,5283.716143518735,0.55865,3,120,2022-02-01,3.46678972244263,37,37,1,0,8.691444495530783
Arbutus Ridge,2022,2,night,6881,1.58548,4340.010596160153,0.8302933333333333,20,120,2022-02-01,3.46678972244263,37,37,1,0,10.810818942945351
Arbutus Ridge,2022,3,day,3185,0.84784,3756.605019815059,0.747776,8,120.1,2022-03-01,3.29175114631653,37,37,1,0,6.9119479988949735
Arbutus Ridge,2022,3,night,3651,0.76729,4758.305204029767,0.6973866666666667,12,120.1,2022-03-01,3.29175114631653,37,37,1,0,13.257832978619042
Arbutus Ridge,2022,4,day,2184,0.60598,3604.07934255256,0.80352,5,120.9,2022-04-01,3.50297093391418,37,37,1,0,6.655224992929999
Arbutus Ridge,2022,4,night,5186,1.39331,3722.0719007256102,0.7814166666666666,15,120.9,2022-04-01,3.50297093391418,37,37,1,0,10.408028633638057
Arbutus Ridge,2022,5,day,4364,1.37145,3182.0336140581135,0.83264,12,120.9,2022-05-01,3.61920309066772,37,37,1,0,6.157325244625981
Arbutus Ridge,2022,5,night,5981,1.61063,3713.453741703557,0.858675,13,120.9,2022-05-01,3.61920309066772,37,37,1,0,10.88129716540103
Arbutus Ridge,2022,6,day,3177,0.9466800000000001,3355.9386487514257,0.8689066666666667,10,120.9,2022-06-01,NA,NA,NA,NA,0,6.557635003846855
Arbutus Ridge,2022,6,night,4592,1.5319,2997.5846987401264,0.89488,9,120.9,2022-06-01,NA,NA,NA,NA,0,8.869926311170984
Arbutus Ridge,2022,7,day,3437,0.65934,5212.788546121879,0.802816,15,120.9,2022-07-01,3.42717123031616,37,37,1,0,10.669187496283284
Arbutus Ridge,2022,7,night,4614,1.08799,4240.847801909944,0.8596842857142857,11,120.9,2022-07-01,3.42717123031616,37,37,1,0,13.144051332834378
Arbutus Ridge,2022,8,day,3450,0.83801,4116.895979761578,0.7863466666666666,6,120.9,2022-08-01,2.88710522651672,37,37,1,0,8.578929653894953
Arbutus Ridge,2022,8,night,4472,1.45549,3072.5047922005647,0.80752,16,120.9,2022-08-01,2.88710522651672,37,37,1,0,9.695519913842364
Arbutus Ridge,2022,9,day,5337,1.21457,4394.147723062483,0.7275144444444445,15,120.9,2022-09-01,2.93599843978882,37,37,1,0,8.666237636697797
Arbutus Ridge,2022,9,night,6091,1.60223,3801.5765526797027,0.8500363636363636,17,120.9,2022-09-01,2.93599843978882,37,37,1,0,11.353636927811806
Arbutus Ridge,2022,10,day,1215,0.35091,3462.426263144396,1.01888,2,120.9,2022-10-01,2.88548922538757,37,37,1,0,6.870671834075043
Arbutus Ridge,2022,10,night,4891,1.61835,3022.213983378132,0.8509155555555555,10,120.9,2022-10-01,2.88548922538757,37,37,1,0,9.081533809610349
Arbutus Ridge,2022,11,day,1008,0.36073,2794.333712194716,0.79552,2,120.9,2022-11-01,2.67119884490967,37,37,1,0,4.9957183379305246
Arbutus Ridge,2022,11,night,4789,1.28386,3730.157493807736,0.85536,10,120.9,2022-11-01,2.67119884490967,37,37,1,0,10.09862310867204
Arbutus Ridge,2022,12,day,3689,0.48769,7564.231376489163,0.5327149999999999,4,120.9,2022-12-01,4.97724008560181,37,37,1,0,13.141986900787431
Arbutus Ridge,2022,12,night,4693,0.81072,5788.681665679889,0.7512316666666666,11,120.9,2022-12-01,4.97724008560181,37,37,1,0,15.229695268682095
Arbutus Ridge,2023,1,day,2758,0.92794,2972.1749251029164,0.854528,6,120.9,2023-01-01,2.71094584465027,37,37,1,0,5.507395367196311
Arbutus Ridge,2023,1,night,3699,1.18708,3116.0494659163664,0.8015242857142857,9,120.9,2023-01-01,2.71094584465027,37,37,1,0,8.743625607876856
Arbutus Ridge,2023,2,day,1966,0.10819000000000001,18171.734910805062,0.532735,2,120.7,2023-02-01,3.78024816513062,37,37,1,0,30.368162446026073
Arbutus Ridge,2023,2,night,4466,0.8537,5231.345906055992,0.7059628571428571,11,120.7,2023-02-01,3.78024816513062,37,37,1,0,13.23886884015708
Arbutus Ridge,2023,3,day,5990,1.6364100000000001,3660.451842753344,0.8833163636363637,11,120.9,2023-03-01,2.85858464241028,37,37,1,0,6.842412672776703
Arbutus Ridge,2023,3,night,5383,1.18499,4542.654368391294,0.789632,16,120.9,2023-03-01,2.85858464241028,37,37,1,0,12.858774527437253
Arbutus Ridge,2023,4,day,3523,1.0416,3382.2964669738863,0.7778133333333334,7,122,2023-04-01,3.25756216049194,37,37,1,0,6.345264191225573
Arbutus Ridge,2023,4,night,2459,0.61461,4000.911146906168,0.780288,6,122,2023-04-01,3.25756216049194,37,37,1,0,11.36612072954057
Arbutus Ridge,2023,5,day,5398,1.47293,3664.804165846306,0.7791411111111111,11,122.1,2023-05-01,3.52271699905396,37,37,1,0,7.204564638577833
Arbutus Ridge,2023,5,night,3895,0.91522,4255.807346867419,0.6532983333333333,7,122.1,2023-05-01,3.52271699905396,37,37,1,0,12.669347570579374
Arbutus Ridge,2023,6,day,1661,0.27399,6062.2650461695675,0.65856,4,122,2023-06-01,NA,NA,NA,NA,0,12.034769751668236
Arbutus Ridge,2023,6,night,5857,1.39886,4186.980827245043,0.7353366666666666,9,122,2023-06-01,NA,NA,NA,NA,0,12.58691093014685
Arbutus Ridge,2023,7,day,3066,0.60069,5104.130250212256,0.78848,7,122.1,2023-07-01,3.0924711227417,37,37,1,0,10.613353401594798
Arbutus Ridge,2023,7,night,2243,0.60482,3708.541384213485,0.6845875,4,122.1,2023-07-01,3.0924711227417,37,37,1,0,11.67748526313932
Arbutus Ridge,2023,8,day,3733,0.77282,4830.361533086618,0.7505066666666667,9,122.1,2023-08-01,3.1547634601593,37,37,1,0,10.226157752272417
Arbutus Ridge,2023,8,night,3193,0.99308,3215.2495267249365,0.755968,11,122.1,2023-08-01,3.1547634601593,37,37,1,0,10.307725745437347
Arbutus Ridge,2023,9,day,2104,0.7266,2895.6785026149187,0.8192,6,122.5,2023-09-01,2.79577660560608,37,37,1,0,5.8019759029114155
Arbutus Ridge,2023,9,night,2814,0.75069,3748.551332773848,1.045248,7,122.5,2023-09-01,2.79577660560608,37,37,1,0,11.373767920082468
Arbutus Ridge,2023,10,day,2935,0.62506,4695.549227274182,0.686592,6,122.5,2023-10-01,2.52916860580444,37,37,1,0,9.466178913605562
Arbutus Ridge,2023,10,night,5147,1.36694,3765.344492077194,0.9261511111111111,10,122.5,2023-10-01,2.52916860580444,37,37,1,0,11.494983378521288
Arbutus Ridge,2023,11,day,4225,0.53573,7886.435331230284,0.548284,6,122.5,2023-11-01,2.67113471031189,37,37,1,0,14.324189533673218
Arbutus Ridge,2023,11,night,3855,0.7008,5500.856164383562,0.6550557142857143,9,122.5,2023-11-01,2.67113471031189,37,37,1,0,15.129860461591871
Arbutus Ridge,2023,12,day,2177,0.48711,4469.216398760033,0.7159466666666666,6,122.5,2023-12-01,2.99448251724243,37,37,1,0,7.88855117176441
Arbutus Ridge,2023,12,night,3417,0.76296,4478.60962566845,0.699904,8,122.5,2023-12-01,2.99448251724243,37,37,1,0,11.970833591925507
Arbutus Ridge,2024,1,day,5218,1.18422,4406.275860904224,0.7530785714285714,8,122.5,2024-01-01,4.25505065917969,37,37,1,0,7.6342396039484655
Arbutus Ridge,2024,1,night,7367,1.5422,4776.942030864998,0.7188245454545454,14,122.5,2024-01-01,4.25505065917969,37,37,1,0,12.533125693974238
Arbutus Ridge,2024,2,day,1418,0.11310999999999999,12536.46892405623,0.50176,2,122.4,2024-02-01,3.42245578765869,37,37,1,0,19.58932915886142
Arbutus Ridge,2024,2,night,6468,1.34879,4795.409218632997,0.6834427272727273,14,122.4,2024-02-01,3.42245578765869,37,37,1,0,11.34711170283433
Arbutus Ridge,2024,3,day,3249,0.85619,3794.718462023616,0.8460799999999999,8,122.5,2024-03-01,3.40482687950134,37,37,1,0,6.632485971592392
Arbutus Ridge,2024,3,night,2986,0.76605,3897.917890477123,0.798464,7,122.5,2024-03-01,3.40482687950134,37,37,1,0,10.316794677144802
Arbutus Ridge,2024,4,day,3826,1.08621,3522.3391425230852,0.6936183333333333,8,130.3,2024-04-01,3.18987011909485,37,37,1,0,6.178619065125024
Arbutus Ridge,2024,4,night,5229,1.4017300000000001,3730.390303410785,0.8290133333333334,20,130.3,2024-04-01,3.18987011909485,37,37,1,0,9.909000397311871
Arbutus Ridge,2024,5,day,2996,0.58202,5147.5894299164975,0.793344,8,130.4,2024-05-01,3.41573023796082,37,37,1,0,9.462003061397752
Arbutus Ridge,2024,5,night,3344,0.93977,3558.3174606552666,0.80896,12,130.4,2024-05-01,3.41573023796082,37,37,1,0,9.904651438159078
Arbutus Ridge,2024,6,day,3098,0.90058,3440.0053298985094,0.880896,7,130.3,2024-06-01,NA,NA,NA,NA,0,6.3853424727715575
Arbutus Ridge,2024,6,night,4036,1.01844,3962.9236872078864,0.7064385714285715,8,130.3,2024-06-01,NA,NA,NA,NA,0,11.13925408329115
Arbutus Ridge,2024,7,day,3682,0.88937,4140.00922000967,0.8622933333333334,11,130.4,2024-07-01,2.66782665252686,37,37,1,0,8.049231155186204
Arbutus Ridge,2024,7,night,2625,0.61117,4295.0406597182455,0.921088,5,130.4,2024-07-01,2.66782665252686,37,37,1,0,12.645490851988749
Arbutus Ridge,2024,8,day,3503,1.11743,3134.8719830324944,0.8518399999999999,7,130.4,2024-08-01,2.28456497192383,37,37,1,0,6.205472787093308
Arbutus Ridge,2024,8,night,2773,0.59688,4645.824956440156,0.9143466666666666,7,130.4,2024-08-01,2.28456497192383,37,37,1,0,13.9262192598427
Arbutus Ridge,2024,9,day,567,0.04279,13250.759523253097,0.54144,1,130.3,2024-09-01,2.01927042007446,37,37,1,0,24.824960450209304
Arbutus Ridge,2024,9,night,3455,0.9692000000000001,3564.7957078002473,0.7825066666666667,8,130.3,2024-09-01,2.01927042007446,37,37,1,0,10.11341340374778
Arbutus Ridge,2024,10,day,2700,0.70551,3827.0187523918867,0.805888,6,130.4,2024-10-01,2.77343320846558,37,37,1,0,7.213916562689346
Arbutus Ridge,2024,10,night,3459,0.98792,3501.2956514697544,0.8213333333333334,12,130.4,2024-10-01,2.77343320846558,37,37,1,0,9.994351744267641
Arbutus Ridge,2024,11,day,819,0.20779,3941.4793782183933,0.79616,2,130.3,2024-11-01,2.4577465057373,37,37,1,0,6.693769990232469
Arbutus Ridge,2024,11,night,3924,1.10628,3547.0224536283763,0.7258316666666667,9,130.3,2024-11-01,2.4577465057373,37,37,1,0,9.122015066401786
Arbutus Ridge,2024,12,day,1628,0.51235,3177.5153703522983,0.7726933333333333,3,130.4,2024-12-01,2.807697057724,37,37,1,0,5.244157632442648
Arbutus Ridge,2024,12,night,4379,1.49398,2931.0968018313497,0.94656,12,130.4,2024-12-01,2.807697057724,37,37,1,0,7.325437379109207
Downtown,2014,1,day,46743,3.33671,14008.709177603088,0.655450625,185,94.8,2014-01-01,19.6228179931641,54,54,1,1,284.3204492508151
Downtown,2014,1,night,52129,3.44001,15153.735018212155,0.67438725,341,94.8,2014-01-01,19.6228179931641,54,54,1,1,465.74155319201014
Downtown,2014,2,day,43473,3.1778399999999998,13680.046824257988,0.621039,239,94.8,2014-02-01,16.4793796539307,54,54,1,1,250.40776582006555
Downtown,2014,2,night,55323,3.6238099999999998,15266.528874306325,0.6624706818181818,374,94.8,2014-02-01,16.4793796539307,54,54,1,1,423.1709378826206
Downtown,2014,3,day,47178,3.31997,14210.369370807568,0.6491205882352942,242,94.8,2014-03-01,20.4445171356201,54,54,1,1,290.9497717223227
Downtown,2014,3,night,54898,3.49039,15728.328352992072,0.6518504651162791,396,94.8,2014-03-01,20.4445171356201,54,54,1,1,487.65259798143813
Downtown,2014,4,day,44582,3.25062,13714.922076403886,0.64442375,251,101.7,2014-04-01,25.2464427947998,54,54,1,1,281.8184810851716
Downtown,2014,4,night,48244,3.27299,14740.038924652992,0.6691148648648648,295,101.7,2014-04-01,25.2464427947998,54,54,1,1,458.6591658389566
Downtown,2014,5,day,53667,3.49653,15348.645657265919,0.6648434146341463,306,101.7,2014-05-01,14.5266456604004,54,54,1,1,330.4951708354769
Downtown,2014,5,night,55869,3.59139,15556.372323807773,0.6700830232558139,364,101.7,2014-05-01,14.5266456604004,54,54,1,1,507.2460899564485
Downtown,2014,6,day,55832,3.65043,15294.636522272718,0.6738386046511627,309,101.7,2014-06-01,NA,NA,NA,NA,1,332.5677363930031
Downtown,2014,6,night,59148,3.7004799999999998,15983.872362504324,0.6774604166666667,353,101.7,2014-06-01,NA,NA,NA,NA,1,526.3059477262823
Downtown,2014,7,day,56748,3.62522,15653.670673779798,0.6663328888888889,366,101.7,2014-07-01,12.1614542007446,54,54,1,1,356.52103462300363
Downtown,2014,7,night,55501,3.6425899999999998,15236.685984423173,0.6763688372093023,405,101.7,2014-07-01,12.1614542007446,54,54,1,1,525.5025207900526
Downtown,2014,8,day,53503,3.54432,15095.42027807873,0.6725078048780487,433,101.7,2014-08-01,15.7902746200562,54,54,1,1,350.0387691679968
Downtown,2014,8,night,56160,3.67322,15289.037955798998,0.6945828888888889,494,101.7,2014-08-01,15.7902746200562,54,54,1,1,536.8666407085325
Downtown,2014,9,day,55853,3.58857,15564.138361520048,0.6534622727272728,317,101.7,2014-09-01,20.5550956726074,54,54,1,1,341.57710233796166
Downtown,2014,9,night,56227,3.65965,15364.037544573934,0.6817095454545454,410,101.7,2014-09-01,20.5550956726074,54,54,1,1,510.6041589797573
Downtown,2014,10,day,50439,3.408,14800.176056338029,0.6207360526315789,272,101.7,2014-10-01,15.3166408538818,54,54,1,1,326.80845245563535
Downtown,2014,10,night,54562,3.51862,15506.647492482849,0.6529147619047619,402,101.7,2014-10-01,15.3166408538818,54,54,1,1,518.5129819230946
Downtown,2014,11,day,49587,3.36762,14724.642329003866,0.6399916666666666,243,101.7,2014-11-01,13.5710077285767,54,54,1,1,292.9356006602483
Downtown,2014,11,night,55395,3.5266,15707.763851868654,0.6469109523809524,485,101.7,2014-11-01,13.5710077285767,54,54,1,1,473.2134558043722
Downtown,2014,12,day,45984,3.28231,14009.645645901819,0.6238163636363636,203,101.7,2014-12-01,13.5610523223877,54,54,1,1,270.85141094969094
Downtown,2014,12,night,54081,3.48974,15497.143053637234,0.654697619047619,421,101.7,2014-12-01,13.5610523223877,54,54,1,1,453.7022309727576
Downtown,2015,1,day,45397,3.26147,13919.183680978209,0.6374016666666666,226,101.7,2015-01-01,9.65802955627441,54,53,0.981481481481482,1,292.55153613456946
Downtown,2015,1,night,54031,3.50824,15401.169817344311,0.6496082926829269,403,101.7,2015-01-01,9.65802955627441,54,53,0.981481481481482,1,490.1823251175278
Downtown,2015,2,day,44790,3.07472,14567.18010095228,0.6276369696969697,214,101.7,2015-02-01,14.5572500228882,54,54,1,1,276.13047422522266
Downtown,2015,2,night,47860,3.29732,14514.818094695085,0.6294664864864865,385,101.7,2015-02-01,14.5572500228882,54,54,1,1,416.6446097604959
Downtown,2015,3,day,50756,3.49426,14525.536165024925,0.6626784210526315,263,101.7,2015-03-01,14.4926662445068,54,54,1,1,307.9806744255035
Downtown,2015,3,night,49806,3.32366,14985.2873037555,0.6213094285714286,351,101.7,2015-03-01,14.4926662445068,54,54,1,1,481.14024894299155
Downtown,2015,4,day,48836,3.42476,14259.685350214322,0.6806097368421052,272,107.7,2015-04-01,14.9884347915649,54,54,1,1,303.4343252143009
Downtown,2015,4,night,51005,3.4167,14928.147042467877,0.6381121621621622,334,107.7,2015-04-01,14.9884347915649,54,54,1,1,481.03423976332243
Downtown,2015,5,day,50154,3.4192299999999998,14668.214773501637,0.6149337837837838,331,107.7,2015-05-01,15.066801071167,54,53,0.981481481481482,1,327.0777171797006
Downtown,2015,5,night,57759,3.6042899999999998,16025.070124767986,0.6633673913043479,369,107.7,2015-05-01,15.066801071167,54,53,0.981481481481482,1,541.1142329307648
Downtown,2015,6,day,52363,3.53222,14824.388061898748,0.66277125,361,107.7,2015-06-01,NA,NA,NA,NA,1,333.8077140909089
Downtown,2015,6,night,56711,3.54632,15991.5066886237,0.6792659090909091,382,107.7,2015-06-01,NA,NA,NA,NA,1,545.2859387935783
Downtown,2015,7,day,56984,3.63984,15655.633214646798,0.6726984782608696,444,107.7,2015-07-01,12.9559812545776,54,54,1,1,369.2480776409083
Downtown,2015,7,night,53262,3.56563,14937.612707992697,0.6922805,407,107.7,2015-07-01,12.9559812545776,54,54,1,1,533.511912790529
Downtown,2015,8,day,55094,3.58203,15380.664036872946,0.6692652380952381,375,107.7,2015-08-01,13.8689670562744,54,54,1,1,369.3385711037845
Downtown,2015,8,night,54324,3.56712,15229.092377043666,0.6527014285714285,402,107.7,2015-08-01,13.8689670562744,54,54,1,1,553.7821089477376
Downtown,2015,9,day,56936,3.63844,15648.464726641087,0.6869313636363636,396,107.7,2015-09-01,13.1631917953491,54,54,1,1,355.64281732373263
Downtown,2015,9,night,58834,3.71852,15821.886126738596,0.6907987234042553,423,107.7,2015-09-01,13.1631917953491,54,54,1,1,544.5225657795585
Downtown,2015,10,day,49553,3.29935,15019.018897661661,0.6462138888888889,369,107.7,2015-10-01,13.8234024047852,54,54,1,1,343.4366207132033
Downtown,2015,10,night,53545,3.53244,15158.077702664448,0.6624914634146342,488,107.7,2015-10-01,13.8234024047852,54,54,1,1,524.885394837278
Downtown,2015,11,day,48396,3.10528,15585.068013190437,0.6311828205128205,356,107.7,2015-11-01,16.96413230896,54,54,1,1,321.081100012076
Downtown,2015,11,night,51950,3.46062,15011.760898336137,0.6379597368421053,525,107.7,2015-11-01,16.96413230896,54,54,1,1,468.33110148211813
Downtown,2015,12,day,47862,3.19299,14989.711837494011,0.6287263888888889,263,107.7,2015-12-01,8.56614017486572,54,53,0.981481481481482,1,300.10682719772797
Downtown,2015,12,night,55833,3.58074,15592.587007154945,0.6616852272727273,507,107.7,2015-12-01,8.56614017486572,54,53,0.981481481481482,1,472.7331833356402
Downtown,2016,1,day,51470,3.4391599999999998,14965.86375742914,0.6680538461538461,324,107.7,2016-01-01,10.3121843338013,54,54,1,1,329.8888555589648
Downtown,2016,1,night,56424,3.59916,15676.991297969527,0.6664562222222222,614,107.7,2016-01-01,10.3121843338013,54,54,1,1,523.291758959193
Downtown,2016,2,day,52101,3.34489,15576.29697837597,0.6540565,316,107.6,2016-02-01,9.96537399291992,54,53,0.981481481481482,1,309.6565765320014
Downtown,2016,2,night,56432,3.56182,15843.585582651565,0.6430186363636363,499,107.6,2016-02-01,9.96537399291992,54,53,0.981481481481482,1,476.96321311298846
Downtown,2016,3,day,55678,3.63083,15334.785710154427,0.6841725,411,107.7,2016-03-01,23.3471240997314,54,54,1,1,340.99361359509413
Downtown,2016,3,night,55568,3.49322,15907.386308334431,0.644413488372093,523,107.7,2016-03-01,23.3471240997314,54,54,1,1,535.6519407781501
Downtown,2016,4,day,54686,3.50635,15596.275329045875,0.6642645,436,112.2,2016-04-01,18.2136421203613,54,54,1,1,348.05902439036424
Downtown,2016,4,night,55494,3.53327,15706.130581585896,0.652225909090909,470,112.2,2016-04-01,18.2136421203613,54,54,1,1,530.7824198170736
Downtown,2016,5,day,49393,3.3781499999999998,14621.316400988708,0.6327975,523,112.3,2016-05-01,12.1705846786499,54,54,1,1,341.9301627056503
Downtown,2016,5,night,53885,3.55151,15172.419618697399,0.6752842857142857,491,112.3,2016-05-01,12.1705846786499,54,54,1,1,537.3052747841353
Downtown,2016,6,day,54075,3.6101199999999998,14978.726468926241,0.6794747619047619,483,112.2,2016-06-01,NA,NA,NA,NA,1,353.72986128394604
Downtown,2016,6,night,56546,3.62463,15600.488877485426,0.672932,488,112.2,2016-06-01,NA,NA,NA,NA,1,557.8922943686218
Downtown,2016,7,day,53361,3.52689,15129.76021367267,0.6610645,479,112.3,2016-07-01,12.0337209701538,54,54,1,1,374.2457612604311
Downtown,2016,7,night,56460,3.63182,15545.92463282872,0.6715568181818182,466,112.3,2016-07-01,12.0337209701538,54,54,1,1,582.3133195280271
Downtown,2016,8,day,50733,3.44104,14743.507776718667,0.6880251282051282,428,112.3,2016-08-01,18.5488605499268,54,54,1,1,371.30230224282917
Downtown,2016,8,night,53305,3.55376,14999.606051055784,0.667817619047619,436,112.3,2016-08-01,18.5488605499268,54,54,1,1,572.0341976972069
Downtown,2016,9,day,51797,3.50322,14785.540160195478,0.6446131707317073,391,112.2,2016-09-01,13.2130365371704,54,54,1,1,352.4169124695488
